	samples = 8285184
	channels = 2
	totalsamples = 16570368
	samples per point = 1024
	meterScale = 300
	tolerance = 1.5
	SongLength = 172.608
	BPM detected = 69.8693

UpBeats:(201)

	index     timeInSong          startsample         endsample           energy              
	--------- ------------------- ------------------- ------------------- ------------------- 
	9731      103.7973            9964544             9965567             1.060867            
	9732      103.808             9965568             9966591             0.4349113           
	9733      103.8187            9966592             9967615             4.292504            
	9734      103.8293            9967616             9968639             2.844711            
	9735      103.84              9968640             9969663             8.37771             
	9736      103.8507            9969664             9970687             13.4305             
	9737      103.8613            9970688             9971711             8.427308            
	9738      103.872             9971712             9972735             3.33547             
	9739      103.8827            9972736             9973759             1.175156            
	9740      103.8933            9973760             9974783             0.8132413           
	9741      103.904             9974784             9975807             2.164587            
	9742      103.9147            9975808             9976831             2.340491            
	9743      103.9253            9976832             9977855             1.476404            
	9744      103.936             9977856             9978879             0.4137844           
	9745      103.9467            9978880             9979903             0.3934398           
	9746      103.9573            9979904             9980927             0.4863381           
	9747      103.968             9980928             9981951             0.1884341           
	9748      103.9787            9981952             9982975             0.2044827           
	9749      103.9893            9982976             9983999             0.3844544           
	9750      104                 9984000             9985023             0.6390005           
	9751      104.0107            9985024             9986047             0.9214595           
	9752      104.0213            9986048             9987071             1.433113            
	9753      104.032             9987072             9988095             2.659003            
	9754      104.0427            9988096             9989119             0.2253368           
	9755      104.0533            9989120             9990143             1.205394            
	9756      104.064             9990144             9991167             0.8982807           
	9757      104.0747            9991168             9992191             0.3048867           
	9758      104.0853            9992192             9993215             0.8676097           
	9759      104.096             9993216             9994239             2.965674            
	9760      104.1067            9994240             9995263             1.599799            
	9761      104.1173            9995264             9996287             2.043164            
	9762      104.128             9996288             9997311             4.717938            
	9763      104.1387            9997312             9998335             2.507003            
	9764      104.1493            9998336             9999359             0.4009411           
	9765      104.16              9999360             10000383            0.8006439           
	9766      104.1707            10000384            10001407            2.524558            
	9767      104.1813            10001408            10002431            1.564085            
	9768      104.192             10002432            10003455            1.880184            
	9769      104.2027            10003456            10004479            3.381827            
	9770      104.2133            10004480            10005503            3.098979            
	9771      104.224             10005504            10006527            1.039249            
	9772      104.2347            10006528            10007551            2.962527            
	9773      104.2453            10007552            10008575            3.941564            
	9774      104.256             10008576            10009599            1.008251            
	9775      104.2667            10009600            10010623            0.5668312           
	9776      104.2773            10010624            10011647            4.937048            
	9777      104.288             10011648            10012671            3.519398            
	9778      104.2987            10012672            10013695            8.005209            
	9779      104.3093            10013696            10014719            14.04057            
	9780      104.32              10014720            10015743            11.79424            
	9781      104.3307            10015744            10016767            8.964064            
	9782      104.3413            10016768            10017791            6.217276            
	9783      104.352             10017792            10018815            6.246333            
	9784      104.3627            10018816            10019839            6.792462            
	9785      104.3733            10019840            10020863            7.035474            
	9786      104.384             10020864            10021887            6.322199            
	9787      104.3947            10021888            10022911            4.013765            
	9788      104.4053            10022912            10023935            2.703765            
	9789      104.416             10023936            10024959            1.818024            
	9790      104.4267            10024960            10025983            1.759136            
	9791      104.4373            10025984            10027007            0.8849591           
	9792      104.448             10027008            10028031            1.019588            
	9793      104.4587            10028032            10029055            1.459368            
	9794      104.4693            10029056            10030079            0.4361853           
	9795      104.48              10030080            10031103            0.7312417           
	9796      104.4907            10031104            10032127            0.221023            
	9797      104.5013            10032128            10033151            2.462237            
	9798      104.512             10033152            10034175            0.7796645           
	9799      104.5227            10034176            10035199            1.431052            
	9800      104.5333            10035200            10036223            1.368736            
	9801      104.544             10036224            10037247            1.865427            
	9802      104.5547            10037248            10038271            0.1261398           
	9803      104.5653            10038272            10039295            1.436958            
	9804      104.576             10039296            10040319            3.473304            
	9805      104.5867            10040320            10041343            1.800187            
	9806      104.5973            10041344            10042367            2.470444            
	9807      104.608             10042368            10043391            1.992899            
	9808      104.6187            10043392            10044415            0.8638144           
	9809      104.6293            10044416            10045439            0.302504            
	9810      104.64              10045440            10046463            1.848583            
	9811      104.6507            10046464            10047487            0.9059519           
	9812      104.6613            10047488            10048511            2.055569            
	9813      104.672             10048512            10049535            4.281114            
	9814      104.6827            10049536            10050559            1.123197            
	9815      104.6933            10050560            10051583            2.111927            
	9816      104.704             10051584            10052607            4.908201            
	9817      104.7147            10052608            10053631            1.382263            
	9818      104.7253            10053632            10054655            1.897037            
	9819      104.736             10054656            10055679            3.248665            
	9820      104.7467            10055680            10056703            8.214015            
	9821      104.7573            10056704            10057727            1.803839            
	9822      104.768             10057728            10058751            12.26664            
	9823      104.7787            10058752            10059775            15.33377            
	9824      104.7893            10059776            10060799            14.7626             
	9825      104.8               10060800            10061823            13.29804            
	9826      104.8107            10061824            10062847            12.75068            
	9827      104.8213            10062848            10063871            13.27284            
	9828      104.832             10063872            10064895            13.29828            
	9829      104.8427            10064896            10065919            10.99399            
	9830      104.8533            10065920            10066943            8.191252            
	9831      104.864             10066944            10067967            5.715014            
	9832      104.8747            10067968            10068991            3.146973            
	9833      104.8853            10068992            10070015            1.627815            
	9834      104.896             10070016            10071039            0.7123366           
	9835      104.9067            10071040            10072063            0.1071945           
	9836      104.9173            10072064            10073087            0.8189455           
	9837      104.928             10073088            10074111            1.739493            
	9838      104.9387            10074112            10075135            1.751353            
	9839      104.9493            10075136            10076159            1.511939            
	9840      104.96              10076160            10077183            1.768179            
	9841      104.9707            10077184            10078207            2.833253            
	9842      104.9813            10078208            10079231            0.9568602           
	9843      104.992             10079232            10080255            0.4219428           
	9844      105.0027            10080256            10081279            0.2996609           
	9845      105.0133            10081280            10082303            2.563682            
	9846      105.024             10082304            10083327            1.249337            
	9847      105.0347            10083328            10084351            2.105843            
	9848      105.0453            10084352            10085375            2.234674            
	9849      105.056             10085376            10086399            1.825923            
	9850      105.0667            10086400            10087423            3.107688            
	9851      105.0773            10087424            10088447            0.8540109           
	9852      105.088             10088448            10089471            2.664006            
	9853      105.0987            10089472            10090495            2.13735             
	9854      105.1093            10090496            10091519            0.9900436           
	9855      105.12              10091520            10092543            1.042642            
	9856      105.1307            10092544            10093567            1.525609            
	9857      105.1413            10093568            10094591            2.81872             
	9858      105.152             10094592            10095615            1.917681            
	9859      105.1627            10095616            10096639            1.520128            
	9860      105.1733            10096640            10097663            3.062779            
	9861      105.184             10097664            10098687            0.7039636           
	9862      105.1947            10098688            10099711            0.8643284           
	9863      105.2053            10099712            10100735            9.807918            
	9864      105.216             10100736            10101759            4.412578            
	9865      105.2267            10101760            10102783            7.377233            
	9866      105.2373            10102784            10103807            15.55144            
	9867      105.248             10103808            10104831            17.31299            
	9868      105.2587            10104832            10105855            16.09301            
	9869      105.2693            10105856            10106879            15.57847            
	9870      105.28              10106880            10107903            15.60518            
	9871      105.2907            10107904            10108927            14.33656            
	9872      105.3013            10108928            10109951            13.11225            
	9873      105.312             10109952            10110975            10.43841            
	9874      105.3227            10110976            10111999            6.716251            
	9875      105.3333            10112000            10113023            3.609963            
	9876      105.344             10113024            10114047            1.707973            
	9877      105.3547            10114048            10115071            0.1762971           
	9878      105.3653            10115072            10116095            0.3424957           
	9879      105.376             10116096            10117119            0.1697257           
	9880      105.3867            10117120            10118143            1.023866            
	9881      105.3973            10118144            10119167            0.04536957          
	9882      105.408             10119168            10120191            2.497758            
	9883      105.4187            10120192            10121215            2.629079            
	9884      105.4293            10121216            10122239            0.5795136           
	9885      105.44              10122240            10123263            3.895234            
	9886      105.4507            10123264            10124287            3.284571            
	9887      105.4613            10124288            10125311            0.1695871           
	9888      105.472             10125312            10126335            4.912426            
	9889      105.4827            10126336            10127359            4.762048            
	9890      105.4933            10127360            10128383            0.6898686           
	9891      105.504             10128384            10129407            3.537109            
	9892      105.5147            10129408            10130431            2.760994            
	9893      105.5253            10130432            10131455            0.5848736           
	9894      105.536             10131456            10132479            3.644738            
	9895      105.5467            10132480            10133503            3.025089            
	9896      105.5573            10133504            10134527            0.1453713           
	9897      105.568             10134528            10135551            3.79824             
	9898      105.5787            10135552            10136575            2.729116            
	9899      105.5893            10136576            10137599            0.1809955           
	9900      105.6               10137600            10138623            0.915885            
	9901      105.6107            10138624            10139647            1.748326            
	9902      105.6213            10139648            10140671            1.342236            
	9903      105.632             10140672            10141695            1.593791            
	9904      105.6427            10141696            10142719            2.032059            
	9905      105.6533            10142720            10143743            2.400877            
	9906      105.664             10143744            10144767            7.130823            
	9907      105.6747            10144768            10145791            9.112072            
	9908      105.6853            10145792            10146815            0.3585219           
	9909      105.696             10146816            10147839            11.10362            
	9910      105.7067            10147840            10148863            15.37438            
	9911      105.7173            10148864            10149887            17.10249            
	9912      105.728             10149888            10150911            17.18135            
	9913      105.7387            10150912            10151935            17.16224            
	9914      105.7493            10151936            10152959            15.60664            
	9915      105.76              10152960            10153983            13.24344            
	9916      105.7707            10153984            10155007            11.20689            
	9917      105.7813            10155008            10156031            7.688981            
	9918      105.792             10156032            10157055            4.327364            
	9919      105.8027            10157056            10158079            0.6630555           
	9920      105.8133            10158080            10159103            0.5234107           
	9921      105.824             10159104            10160127            0.2270579           
	9922      105.8347            10160128            10161151            0.3187492           
	9923      105.8453            10161152            10162175            1.095991            
	9924      105.856             10162176            10163199            2.584751            
	9925      105.8667            10163200            10164223            3.663567            
	9926      105.8773            10164224            10165247            0.1926631           
	9927      105.888             10165248            10166271            3.948896            
	9928      105.8987            10166272            10167295            4.546988            
	9929      105.9093            10167296            10168319            0.5239785           
	9930      105.92              10168320            10169343            5.517322            
	9931      105.9307            10169344            10170367            5.489091            
	9932      105.9413            10170368            10171391            0.5492404           
	9933      105.952             10171392            10172415            5.42015             
	9934      105.9627            10172416            10173439            6.147346            
	9935      105.9733            10173440            10174463            0.5789593           
	9936      105.984             10174464            10175487            4.322206            
	9937      105.9947            10175488            10176511            5.685179            
	9938      106.0053            10176512            10177535            1.028457            
	9939      106.016             10177536            10178559            5.343318            
	9940      106.0267            10178560            10179583            5.625942            
	9941      106.0373            10179584            10180607            2.262519            
	9942      106.048             10180608            10181631            2.388413            
	9943      106.0587            10181632            10182655            3.151716            
	9944      106.0693            10182656            10183679            0.3483921           
	9945      106.08              10183680            10184703            1.016602            
	9946      106.0907            10184704            10185727            0.4463196           
	9947      106.1013            10185728            10186751            1.699703            
	9948      106.112             10186752            10187775            2.251674            
	9949      106.1227            10187776            10188799            3.834723            
	9950      106.1333            10188800            10189823            11.94247            
	9951      106.144             10189824            10190847            5.640923            
	9952      106.1547            10190848            10191871            5.052499            
	9953      106.1653            10191872            10192895            12.68566            
	9954      106.176             10192896            10193919            15.58375            
	9955      106.1867            10193920            10194943            15.89397            
	9956      106.1973            10194944            10195967            15.46711            
	9957      106.208             10195968            10196991            13.81912            
	9958      106.2187            10196992            10198015            12.52133            
	9959      106.2293            10198016            10199039            11.15201            
	9960      106.24              10199040            10200063            7.433657            
	9961      106.2507            10200064            10201087            3.693952            
	9962      106.2613            10201088            10202111            1.473132            
	9963      106.272             10202112            10203135            0.09071231          
	9964      106.2827            10203136            10204159            0.05956292          
	9965      106.2933            10204160            10205183            1.222676            
	9966      106.304             10205184            10206207            0.5667686           
	9967      106.3147            10206208            10207231            0.9751126           
	9968      106.3253            10207232            10208255            0.4464403           
	9969      106.336             10208256            10209279            2.893303            
	9970      106.3467            10209280            10210303            3.36307             
	9971      106.3573            10210304            10211327            0.5411491           
	9972      106.368             10211328            10212351            3.740278            
	9973      106.3787            10212352            10213375            4.58626             
	9974      106.3893            10213376            10214399            0.4505038           
	9975      106.4               10214400            10215423            3.012814            
	9976      106.4107            10215424            10216447            3.321151            
	9977      106.4213            10216448            10217471            0.9055093           
	9978      106.432             10217472            10218495            3.568129            
	9979      106.4427            10218496            10219519            4.870131            
	9980      106.4533            10219520            10220543            1.524045            
	9981      106.464             10220544            10221567            3.493644            
	9982      106.4747            10221568            10222591            5.049419            
	9983      106.4853            10222592            10223615            1.620966            
	9984      106.496             10223616            10224639            3.955637            
	9985      106.5067            10224640            10225663            3.717873            
	9986      106.5173            10225664            10226687            1.853389            
	9987      106.528             10226688            10227711            1.005623            
	9988      106.5387            10227712            10228735            2.906848            
	9989      106.5493            10228736            10229759            4.565406            
	9990      106.56              10229760            10230783            2.337125            
	9991      106.5707            10230784            10231807            2.061769            
	9992      106.5813            10231808            10232831            2.30893             
	9993      106.592             10232832            10233855            11.04128            
	9994      106.6027            10233856            10234879            5.008382            
	9995      106.6133            10234880            10235903            6.741692            
	9996      106.624             10235904            10236927            13.33038            
	9997      106.6347            10236928            10237951            16.68123            
	9998      106.6453            10237952            10238975            17.43495            
	9999      106.656             10238976            10239999            16.29052            
	10000     106.6667            10240000            10241023            14.77808            
	10001     106.6773            10241024            10242047            12.9178             
	10002     106.688             10242048            10243071            10.4501             
	10003     106.6987            10243072            10244095            7.611059            
	10004     106.7093            10244096            10245119            4.243281            
	10005     106.72              10245120            10246143            1.229118            
	10006     106.7307            10246144            10247167            0.09748936          
	10007     106.7413            10247168            10248191            0.5650565           
	10008     106.752             10248192            10249215            0.3963545           
	10009     106.7627            10249216            10250239            1.024581            
	10010     106.7733            10250240            10251263            1.580742            
	10011     106.784             10251264            10252287            0.6479725           
	10012     106.7947            10252288            10253311            1.906626            
	10013     106.8053            10253312            10254335            0.5426511           
	10014     106.816             10254336            10255359            1.992483            
	10015     106.8267            10255360            10256383            4.08863             
	10016     106.8373            10256384            10257407            4.957344            
	10017     106.848             10257408            10258431            3.69565             
	10018     106.8587            10258432            10259455            1.075785            
	10019     106.8693            10259456            10260479            0.8122534           
	10020     106.88              10260480            10261503            2.969572            
	10021     106.8907            10261504            10262527            5.539079            
	10022     106.9013            10262528            10263551            4.988555            
	10023     106.912             10263552            10264575            1.492918            
	10024     106.9227            10264576            10265599            1.335114            
	10025     106.9333            10265600            10266623            3.824195            
	10026     106.944             10266624            10267647            6.472846            
	10027     106.9547            10267648            10268671            4.392609            
	10028     106.9653            10268672            10269695            0.9941608           
	10029     106.976             10269696            10270719            1.179081            
	10030     106.9867            10270720            10271743            0.1866728           
	10031     106.9973            10271744            10272767            1.484746            
	10032     107.008             10272768            10273791            4.563036            
	10033     107.0187            10273792            10274815            1.950905            
	10034     107.0293            10274816            10275839            1.560236            
	10035     107.04              10275840            10276863            0.5156547           
	10036     107.0507            10276864            10277887            10.91973            
	10037     107.0613            10277888            10278911            11.74704            
	10038     107.072             10278912            10279935            1.747553            
	10039     107.0827            10279936            10280959            8.11159             
	10040     107.0933            10280960            10281983            13.87982            
	10041     107.104             10281984            10283007            14.39264            
	10042     107.1147            10283008            10284031            11.88118            
	10043     107.1253            10284032            10285055            9.861133            
	10044     107.136             10285056            10286079            8.708408            
	10045     107.1467            10286080            10287103            8.075698            
	10046     107.1573            10287104            10288127            6.865199            
	10047     107.168             10288128            10289151            4.361728            
	10048     107.1787            10289152            10290175            1.902478            
	10049     107.1893            10290176            10291199            0.643748            
	10050     107.2               10291200            10292223            0.6255895           
	10051     107.2107            10292224            10293247            1.379456            
	10052     107.2213            10293248            10294271            0.9863868           
	10053     107.232             10294272            10295295            0.1883268           
	10054     107.2427            10295296            10296319            2.014455            
	10055     107.2533            10296320            10297343            3.967774            
	10056     107.264             10297344            10298367            2.943487            
	10057     107.2747            10298368            10299391            1.712881            
	10058     107.2853            10299392            10300415            0.116238            
	10059     107.296             10300416            10301439            3.206357            
	10060     107.3067            10301440            10302463            5.465909            
	10061     107.3173            10302464            10303487            5.047059            
	10062     107.328             10303488            10304511            2.508147            
	10063     107.3387            10304512            10305535            0.2772063           
	10064     107.3493            10305536            10306559            3.016837            
	10065     107.36              10306560            10307583            5.168849            
	10066     107.3707            10307584            10308607            3.601179            
	10067     107.3813            10308608            10309631            3.20292             
	10068     107.392             10309632            10310655            2.872847            
	10069     107.4027            10310656            10311679            1.424289            
	10070     107.4133            10311680            10312703            5.481125            
	10071     107.424             10312704            10313727            4.575473            
	10072     107.4347            10313728            10314751            1.842441            
	10073     107.4453            10314752            10315775            1.004089            
	10074     107.456             10315776            10316799            2.755339            
	10075     107.4667            10316800            10317823            4.548061            
	10076     107.4773            10317824            10318847            0.3287897           
	10077     107.488             10318848            10319871            0.9499133           
	10078     107.4987            10319872            10320895            5.088714            
	10079     107.5093            10320896            10321919            6.557898            
	10080     107.52              10321920            10322943            12.46894            
	10081     107.5307            10322944            10323967            7.582448            
	10082     107.5413            10323968            10324991            0.7779568           
	10083     107.552             10324992            10326015            4.985703            
	10084     107.5627            10326016            10327039            7.374957            
	10085     107.5733            10327040            10328063            6.027407            
	10086     107.584             10328064            10329087            4.554637            
	10087     107.5947            10329088            10330111            3.73157             
	10088     107.6053            10330112            10331135            3.338112            
	10089     107.616             10331136            10332159            3.005701            
	10090     107.6267            10332160            10333183            2.172504            
	10091     107.6373            10333184            10334207            0.2810776           
	10092     107.648             10334208            10335231            0.3495947           
	10093     107.6587            10335232            10336255            0.1800835           
	10094     107.6693            10336256            10337279            0.1807898           
	10095     107.68              10337280            10338303            1.127502            
	10096     107.6907            10338304            10339327            2.329499            
	10097     107.7013            10339328            10340351            0.7989943           
	10098     107.712             10340352            10341375            3.655645            
	10099     107.7227            10341376            10342399            2.724016            
	10100     107.7333            10342400            10343423            3.840633            
	10101     107.744             10343424            10344447            3.557517            
	10102     107.7547            10344448            10345471            0.02076477          
	10103     107.7653            10345472            10346495            2.361533            
	10104     107.776             10346496            10347519            3.87201             
	10105     107.7867            10347520            10348543            5.678661            
	10106     107.7973            10348544            10349567            4.398957            
	10107     107.808             10349568            10350591            0.6727785           
	10108     107.8187            10350592            10351615            0.8058384           
	10109     107.8293            10351616            10352639            3.696008            
	10110     107.84              10352640            10353663            5.58461             
	10111     107.8507            10353664            10354687            3.759728            
	10112     107.8613            10354688            10355711            2.215929            
	10113     107.872             10355712            10356735            2.530087            
	10114     107.8827            10356736            10357759            1.554778            
	10115     107.8933            10357760            10358783            2.626097            
	10116     107.904             10358784            10359807            2.172098            
	10117     107.9147            10359808            10360831            1.104458            
	10118     107.9253            10360832            10361855            1.105919            
	10119     107.936             10361856            10362879            1.014666            
	10120     107.9467            10362880            10363903            1.076733            
	10121     107.9573            10363904            10364927            6.807858            
	10122     107.968             10364928            10365951            1.408258            
	10123     107.9787            10365952            10366975            13.2184             
	10124     107.9893            10366976            10367999            12.96044            
	10125     108                 10368000            10369023            7.100666            
	10126     108.0107            10369024            10370047            3.260954            
	10127     108.0213            10370048            10371071            0.08081943          
	10128     108.032             10371072            10372095            0.896439            
	10129     108.0427            10372096            10373119            2.036396            
	10130     108.0533            10373120            10374143            2.617514            
	10131     108.064             10374144            10375167            1.145317            
	10132     108.0747            10375168            10376191            0.6142214           
	10133     108.0853            10376192            10377215            0.8811682           
	10134     108.096             10377216            10378239            0.6569535           
	10135     108.1067            10378240            10379263            0.6468952           
	10136     108.1173            10379264            10380287            0.3919423           
	10137     108.128             10380288            10381311            0.8829117           
	10138     108.1387            10381312            10382335            0.3636897           
	10139     108.1493            10382336            10383359            0.9814069           
	10140     108.16              10383360            10384383            0.7384747           
	10141     108.1707            10384384            10385407            3.515612            
	10142     108.1813            10385408            10386431            2.840692            
	10143     108.192             10386432            10387455            2.717158            
	10144     108.2027            10387456            10388479            2.762836            
	10145     108.2133            10388480            10389503            0.09913445          
	10146     108.224             10389504            10390527            2.367528            
	10147     108.2347            10390528            10391551            3.551745            
	10148     108.2453            10391552            10392575            4.098487            
	10149     108.256             10392576            10393599            3.236103            
	10150     108.2667            10393600            10394623            0.86326             
	10151     108.2773            10394624            10395647            0.272803            
	10152     108.288             10395648            10396671            2.508925            
	10153     108.2987            10396672            10397695            5.440892            
	10154     108.3093            10397696            10398719            2.965683            
	10155     108.32              10398720            10399743            1.413381            
	10156     108.3307            10399744            10400767            2.37827             
	10157     108.3413            10400768            10401791            0.1627296           
	10158     108.352             10401792            10402815            1.95436             
	10159     108.3627            10402816            10403839            2.251594            
	10160     108.3733            10403840            10404863            3.112046            
	10161     108.384             10404864            10405887            2.232344            
	10162     108.3947            10405888            10406911            1.478635            
	10163     108.4053            10406912            10407935            1.074547            
	10164     108.416             10407936            10408959            5.496727            
	10165     108.4267            10408960            10409983            2.657689            
	10166     108.4373            10409984            10411007            9.878344            
	10167     108.448             10411008            10412031            13.21849            
	10168     108.4587            10412032            10413055            10.51028            
	10169     108.4693            10413056            10414079            6.302798            
	10170     108.48              10414080            10415103            3.716558            
	10171     108.4907            10415104            10416127            4.103239            
	10172     108.5013            10416128            10417151            4.702677            
	10173     108.512             10417152            10418175            6.03248             
	10174     108.5227            10418176            10419199            5.105777            
	10175     108.5333            10419200            10420223            3.563056            
	10176     108.544             10420224            10421247            2.767946            
	10177     108.5547            10421248            10422271            1.042011            
	10178     108.5653            10422272            10423295            0.9574413           
	10179     108.576             10423296            10424319            0.3429875           
	10180     108.5867            10424320            10425343            0.02042055          
	10181     108.5973            10425344            10426367            0.5778551           
	10182     108.608             10426368            10427391            0.7034138           
	10183     108.6187            10427392            10428415            3.589815            
	10184     108.6293            10428416            10429439            2.946465            
	10185     108.64              10429440            10430463            1.589231            
	10186     108.6507            10430464            10431487            0.3039837           
	10187     108.6613            10431488            10432511            1.697105            
	10188     108.672             10432512            10433535            2.261147            
	10189     108.6827            10433536            10434559            4.153754            
	10190     108.6933            10434560            10435583            3.81095             
	10191     108.704             10435584            10436607            1.616742            
	10192     108.7147            10436608            10437631            1.054864            
	10193     108.7253            10437632            10438655            1.707016            
	10194     108.736             10438656            10439679            3.760475            
	10195     108.7467            10439680            10440703            2.491356            
	10196     108.7573            10440704            10441727            1.96821             
	10197     108.768             10441728            10442751            2.345435            
	10198     108.7787            10442752            10443775            0.1498595           
	10199     108.7893            10443776            10444799            2.553999            
	10200     108.8               10444800            10445823            3.738879            
	10201     108.8107            10445824            10446847            3.02145             
	10202     108.8213            10446848            10447871            1.39904             
	10203     108.832             10447872            10448895            3.451516            
	10204     108.8427            10448896            10449919            5.232167            
	10205     108.8533            10449920            10450943            0.597015            
	10206     108.864             10450944            10451967            0.6223708           
	10207     108.8747            10451968            10452991            3.886776            
	10208     108.8853            10452992            10454015            5.885026            
	10209     108.896             10454016            10455039            6.48796             
	10210     108.9067            10455040            10456063            16.44069            
	10211     108.9173            10456064            10457087            17.17338            
	10212     108.928             10457088            10458111            14.93212            
	10213     108.9387            10458112            10459135            11.15122            
	10214     108.9493            10459136            10460159            10.54856            
	10215     108.96              10460160            10461183            11.15416            
	10216     108.9707            10461184            10462207            11.27317            
	10217     108.9813            10462208            10463231            9.403632            
	10218     108.992             10463232            10464255            7.071443            
	10219     109.0027            10464256            10465279            4.773094            
	10220     109.0133            10465280            10466303            2.041881            
